Leaf_Feature,Coefficient
gbdt_leaf_20_21,0.250210932946983
gbdt_leaf_24_53,-0.2501306422202072
gbdt_leaf_5_47,-0.24992475834261232
gbdt_leaf_27_26,-0.24900177427138262
gbdt_leaf_24_22,0.2488323956100424
gbdt_leaf_6_8,0.24867346314541933
gbdt_leaf_3_37,-0.24849390127721793
gbdt_leaf_24_40,-0.24828168168352066
gbdt_leaf_30_5,-0.2481739527428786
gbdt_leaf_15_38,-0.24754243996551586
gbdt_leaf_16_53,0.24738613465977954
gbdt_leaf_26_61,0.24725557815385513
gbdt_leaf_31_26,0.2472059737272455
gbdt_leaf_27_48,0.24684916786246736
gbdt_leaf_24_2,0.24632107536919473
gbdt_leaf_14_52,0.24621675015384464
gbdt_leaf_29_14,0.24600568891250854
gbdt_leaf_2_45,-0.24547967078742658
gbdt_leaf_11_47,-0.24515135736598
gbdt_leaf_4_32,0.24494692984022062
gbdt_leaf_28_13,0.2449250637046963
gbdt_leaf_20_11,-0.24475239121821135
gbdt_leaf_17_44,0.2446333813764141
gbdt_leaf_28_4,-0.24445775655700328
gbdt_leaf_25_40,-0.24442482146314107
gbdt_leaf_14_11,0.2441306601415264
gbdt_leaf_3_31,0.24373612874118877
gbdt_leaf_19_16,-0.24345080435658914
gbdt_leaf_9_38,0.24301381297765184
gbdt_leaf_12_53,-0.24238859201745513
gbdt_leaf_4_11,0.2420649117325678
gbdt_leaf_28_23,-0.24180746987598736
gbdt_leaf_12_25,-0.24096058381522256
gbdt_leaf_13_46,0.24095614397701254
gbdt_leaf_28_11,0.24078528168701088
gbdt_leaf_23_57,0.24060291489398083
gbdt_leaf_15_11,0.2402320506649027
gbdt_leaf_6_50,0.24018575904831277
gbdt_leaf_4_62,-0.2399904530898451
gbdt_leaf_30_51,-0.23969923144647493
gbdt_leaf_5_21,-0.23960302964425823
gbdt_leaf_27_4,-0.23940939365370806
gbdt_leaf_13_56,0.23927640078844423
gbdt_leaf_6_33,-0.2391178793456915
gbdt_leaf_10_39,0.2390953953870587
gbdt_leaf_8_59,0.23898847106798016
gbdt_leaf_4_41,-0.23877736219856072
gbdt_leaf_23_58,0.23860868854860684
gbdt_leaf_22_40,0.23835663053299253
gbdt_leaf_7_27,0.2380937473234583
gbdt_leaf_18_61,0.2380937473234583
gbdt_leaf_26_16,0.2380404066304997
gbdt_leaf_9_25,-0.23747494043943196
gbdt_leaf_18_52,-0.23731001410488461
gbdt_leaf_10_56,-0.23728693242512805
gbdt_leaf_17_61,0.237284323790244
gbdt_leaf_18_1,-0.237211933095416
gbdt_leaf_7_16,-0.23662661756326803
gbdt_leaf_21_47,-0.2365783518336617
gbdt_leaf_23_15,-0.23645664076464232
gbdt_leaf_24_61,-0.23645189238097503
gbdt_leaf_1_38,-0.2364380521037941
gbdt_leaf_30_28,0.23643310749666954
gbdt_leaf_31_53,0.23637565355196363
gbdt_leaf_28_1,0.23633692935611902
gbdt_leaf_18_5,-0.23620942390757135
gbdt_leaf_30_13,-0.23599512518062907
gbdt_leaf_1_19,-0.23587667424017447
gbdt_leaf_18_27,-0.2357378891394525
gbdt_leaf_31_6,0.2356650392078243
gbdt_leaf_0_37,-0.2355567642167852
gbdt_leaf_27_35,0.2355109641540015
gbdt_leaf_18_10,-0.23541333096257835
gbdt_leaf_30_9,0.23528438061504955
gbdt_leaf_1_44,-0.23513458845345805
gbdt_leaf_16_56,-0.23503968637628658
gbdt_leaf_30_18,-0.23488496980838475
gbdt_leaf_28_2,-0.2344427937766091
gbdt_leaf_4_0,-0.23434790473819536
gbdt_leaf_24_0,-0.23434790473819536
gbdt_leaf_9_37,-0.23377875119205632
gbdt_leaf_1_52,0.23331811299090802
gbdt_leaf_28_59,-0.23323487903344375
gbdt_leaf_20_43,-0.23312230723098112
