timestamp,capital,portfolio_value,positions
2025-11-26T15:21:37.416572,445.18929405207746,932053.1892940521,"{'0883.HK': {'shares': 0, 'avg_price': 21.103891402714932, 'stop_loss_price': 20.0}, '1288.HK': {'shares': 0, 'avg_price': 5.8, 'stop_loss_price': 5.5}}"
2025-11-27T09:41:57.593936,571.1892940520775,932937.1892940521,"{'1288.HK': {'shares': 0, 'avg_price': 5.8, 'stop_loss_price': 5.5}, '1138.HK': {'shares': 0, 'avg_price': 10.494920993227991, 'stop_loss_price': 9.9}, '0728.HK': {'shares': 0, 'avg_price': 6.0, 'stop_loss_price': 4.28}}"
2025-11-27T10:32:00.456630,9509.18929405202,936265.1892940521,"{'1138.HK': {'shares': 0, 'avg_price': 10.494920993227991, 'stop_loss_price': 9.9}}"
2025-11-27T11:31:40.829821,542086.1892940521,939043.1892940521,"{'1288.HK': {'shares': 0, 'avg_price': 5.91, 'stop_loss_price': 5.65}, '3690.HK': {'shares': 0, 'avg_price': 103.2, 'stop_loss_price': 98.0}, '1347.HK': {'shares': 0, 'avg_price': 73.85, 'stop_loss_price': 68.0}}"
2025-11-27T11:57:20.002908,527546.1892940521,939520.1892940521,"{'1288.HK': {'shares': 0, 'avg_price': 5.91, 'stop_loss_price': 5.65}, '1347.HK': {'shares': 0, 'avg_price': 73.85, 'stop_loss_price': 68.0}, '0883.HK': {'shares': 0, 'avg_price': 21.4, 'stop_loss_price': 20.5}}"
2025-11-27T13:25:58.370420,430110.1892940521,940477.1892940521,"{'1288.HK': {'shares': 0, 'avg_price': 5.91, 'stop_loss_price': 5.65}, '3690.HK': {'shares': 0, 'avg_price': 103.92, 'stop_loss_price': 98.0}, '1138.HK': {'shares': 0, 'avg_price': 10.49, 'stop_loss_price': 10.0}, '2269.HK': {'shares': 0, 'avg_price': 31.18, 'stop_loss_price': 29.5}}"
2025-11-27T13:50:20.005542,551874.1892940521,939616.1892940521,"{'3690.HK': {'shares': 0, 'avg_price': 103.92, 'stop_loss_price': 98.0}, '1138.HK': {'shares': 0, 'avg_price': 10.49, 'stop_loss_price': 10.0}, '2533.HK': {'shares': 0, 'avg_price': 18.62, 'stop_loss_price': 7.0}}"
2025-11-27T14:42:51.303703,417418.1892940521,938534.1892940521,"{'3690.HK': {'shares': 0, 'avg_price': 103.92, 'stop_loss_price': 98.0}, '0981.HK': {'shares': 0, 'avg_price': 68.7, 'stop_loss_price': 65.0}, '9988.HK': {'shares': 0, 'avg_price': 151.2, 'stop_loss_price': 145.0}, '2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}}"
2025-11-27T15:43:17.037550,499936.1892940521,938100.1892940521,"{'3690.HK': {'shares': 0, 'avg_price': 103.92, 'stop_loss_price': 98.0}, '2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '2533.HK': {'shares': 0, 'avg_price': 18.61, 'stop_loss_price': 17.5}}"
2025-11-28T09:57:02.047419,62022.18929405208,938238.1892940521,"{'3690.HK': {'shares': 0, 'avg_price': 103.92, 'stop_loss_price': 98.0}, '2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '1288.HK': {'shares': 0, 'avg_price': 5.82, 'stop_loss_price': 5.6}, '0700.HK': {'shares': 0, 'avg_price': 610.0, 'stop_loss_price': 580.0}}"
2025-11-28T10:28:44.520494,23002.189294052077,942412.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0700.HK': {'shares': 0, 'avg_price': 610.0, 'stop_loss_price': 580.0}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}}"
2025-11-28T11:28:39.312247,47.18929405207746,945532.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0728.HK': {'shares': 0, 'avg_price': 5.95, 'stop_loss_price': 5.7}}"
2025-11-28T14:47:12.524615,135136.18929405208,943720.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '3690.HK': {'shares': 0, 'avg_price': 103.4, 'stop_loss_price': 98.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}}"
2025-11-28T15:17:43.871574,135136.18929405208,941976.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '3690.HK': {'shares': 0, 'avg_price': 103.4, 'stop_loss_price': 98.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}}"
2025-11-28T15:53:16.873609,282.18929405207746,942988.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1138.HK': {'shares': 13600, 'avg_price': 10.39, 'stop_loss_price': 9.9}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}}"
2025-12-01T09:53:37.877352,282.18929405207746,957104.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1138.HK': {'shares': 13600, 'avg_price': 10.39, 'stop_loss_price': 9.9}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}}"
2025-12-01T10:53:50.135975,282.18929405207746,953698.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1138.HK': {'shares': 13600, 'avg_price': 10.39, 'stop_loss_price': 9.9}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}}"
2025-12-01T11:15:17.472742,282.18929405207746,952706.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1138.HK': {'shares': 13600, 'avg_price': 10.39, 'stop_loss_price': 9.9}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}}"
2025-12-01T12:01:26.152628,282.18929405207746,956192.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1138.HK': {'shares': 13600, 'avg_price': 10.39, 'stop_loss_price': 9.9}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}}"
2025-12-01T13:39:14.125434,282.18929405207746,955560.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1138.HK': {'shares': 13600, 'avg_price': 10.39, 'stop_loss_price': 9.9}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}}"
2025-12-01T14:06:37.391008,282.18929405207746,958544.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1138.HK': {'shares': 13600, 'avg_price': 10.39, 'stop_loss_price': 9.9}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}}"
2025-12-01T15:09:56.164685,282.18929405207746,956802.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1138.HK': {'shares': 13600, 'avg_price': 10.39, 'stop_loss_price': 9.9}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}}"
2025-12-01T15:37:51.108265,282.18929405207746,955712.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1138.HK': {'shares': 13600, 'avg_price': 10.39, 'stop_loss_price': 9.9}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}}"
2025-12-02T09:47:55.332606,282.18929405207746,946874.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1138.HK': {'shares': 0, 'avg_price': 10.39, 'stop_loss_price': 9.9}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}}"
2025-12-02T10:42:58.079651,282.18929405207746,946752.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1138.HK': {'shares': 0, 'avg_price': 10.39, 'stop_loss_price': 9.9}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}}"
2025-12-02T13:09:56.690435,82.18929405207746,940036.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}, '0728.HK': {'shares': 0, 'avg_price': 6.05, 'stop_loss_price': 5.85}}"
2025-12-02T13:53:04.157524,371.18929405207564,940732.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}, '3968.HK': {'shares': 2100, 'avg_price': 52.6, 'stop_loss_price': 50.0}, '9988.HK': {'shares': 100, 'avg_price': 157.8, 'stop_loss_price': 150.0}, '9660.HK': {'shares': 1100, 'avg_price': 7.97, 'stop_loss_price': 7.5}}"
2025-12-02T15:00:57.138442,110726.18929405208,940418.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}, '9988.HK': {'shares': 100, 'avg_price': 157.8, 'stop_loss_price': 150.0}, '9660.HK': {'shares': 1100, 'avg_price': 7.97, 'stop_loss_price': 7.5}}"
2025-12-02T15:01:02.337795,11.189294052077457,940428.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 3300, 'avg_price': 21.22, 'stop_loss_price': 20.0}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}, '9988.HK': {'shares': 100, 'avg_price': 157.8, 'stop_loss_price': 150.0}, '9660.HK': {'shares': 1100, 'avg_price': 7.97, 'stop_loss_price': 7.5}, '0728.HK': {'shares': 18300, 'avg_price': 6.05, 'stop_loss_price': 5.75}}"
2025-12-03T13:17:05.467762,15461.189294052077,931323.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4000, 'avg_price': 21.325, 'stop_loss_price': 20.5}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}, '9660.HK': {'shares': 14700, 'avg_price': 7.997755102040816, 'stop_loss_price': 7.5}, '0728.HK': {'shares': 0, 'avg_price': 6.05, 'stop_loss_price': 5.75}}"
2025-12-03T13:17:10.668636,187.18929405207746,931312.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4000, 'avg_price': 21.325, 'stop_loss_price': 20.5}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}, '9660.HK': {'shares': 14700, 'avg_price': 7.997755102040816, 'stop_loss_price': 7.5}, '0728.HK': {'shares': 0, 'avg_price': 6.05, 'stop_loss_price': 5.75}}"
2025-12-04T10:48:06.604189,109072.18929405208,933696.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4000, 'avg_price': 21.325, 'stop_loss_price': 20.5}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}, '9660.HK': {'shares': 14700, 'avg_price': 7.997755102040816, 'stop_loss_price': 7.5}}"
2025-12-04T10:48:11.426741,272.18929405207746,933696.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4000, 'avg_price': 21.325, 'stop_loss_price': 20.5}, '1288.HK': {'shares': 9400, 'avg_price': 5.85, 'stop_loss_price': 5.65}, '9660.HK': {'shares': 14700, 'avg_price': 7.997755102040816, 'stop_loss_price': 7.5}}"
2025-12-05T11:38:32.765456,53194.18929405208,954373.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4000, 'avg_price': 21.325, 'stop_loss_price': 20.5}, '9660.HK': {'shares': 14700, 'avg_price': 7.997755102040816, 'stop_loss_price': 7.5}}"
2025-12-08T14:33:58.768771,494.18929405207746,964126.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4000, 'avg_price': 21.325, 'stop_loss_price': 20.5}, '9660.HK': {'shares': 20900, 'avg_price': 8.146746411483253, 'stop_loss_price': 7.8}}"
2025-12-08T14:45:40.936680,177099.18929405205,964493.189294052,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4000, 'avg_price': 21.325, 'stop_loss_price': 20.5}}"
2025-12-08T14:45:47.331176,8689.189294052048,964573.189294052,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4000, 'avg_price': 21.325, 'stop_loss_price': 20.5}, '9988.HK': {'shares': 1100, 'avg_price': 153.1, 'stop_loss_price': 148.0}}"
2025-12-08T14:45:51.138036,145.18929405204835,964491.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4000, 'avg_price': 21.325, 'stop_loss_price': 20.5}, '9988.HK': {'shares': 1100, 'avg_price': 153.1, 'stop_loss_price': 148.0}, '2533.HK': {'shares': 400, 'avg_price': 21.36, 'stop_loss_price': 19.8}}"
2025-12-08T15:48:02.794759,8761.189294052048,965417.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4400, 'avg_price': 21.35181818181818, 'stop_loss_price': 20.5}, '9988.HK': {'shares': 1100, 'avg_price': 153.1, 'stop_loss_price': 148.0}}"
2025-12-08T15:48:09.225080,113.18929405204835,964925.1892940521,"{'2269.HK': {'shares': 15100, 'avg_price': 31.09907284768212, 'stop_loss_price': 29.5}, '0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4400, 'avg_price': 21.35181818181818, 'stop_loss_price': 20.5}, '9988.HK': {'shares': 1100, 'avg_price': 153.1, 'stop_loss_price': 148.0}}"
2025-12-12T13:17:25.181215,502339.18929405196,965169.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4400, 'avg_price': 21.35181818181818, 'stop_loss_price': 20.5}, '9988.HK': {'shares': 1100, 'avg_price': 153.1, 'stop_loss_price': 148.0}}"
2025-12-12T13:17:32.202501,357699.18929405196,965169.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4400, 'avg_price': 21.35181818181818, 'stop_loss_price': 20.5}, '9988.HK': {'shares': 1100, 'avg_price': 153.1, 'stop_loss_price': 148.0}, '9660.HK': {'shares': 24500, 'avg_price': 9.050408163265306, 'stop_loss_price': 8.5}}"
2025-12-12T13:17:34.798577,215469.18929405196,965329.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4400, 'avg_price': 21.35181818181818, 'stop_loss_price': 20.5}, '9988.HK': {'shares': 1100, 'avg_price': 153.1, 'stop_loss_price': 148.0}, '9660.HK': {'shares': 24500, 'avg_price': 9.050408163265306, 'stop_loss_price': 8.5}, '1810.HK': {'shares': 3300, 'avg_price': 43.1, 'stop_loss_price': 41.5}}"
2025-12-12T13:17:39.190429,77709.18929405196,965439.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4400, 'avg_price': 21.35181818181818, 'stop_loss_price': 20.5}, '9988.HK': {'shares': 1100, 'avg_price': 153.1, 'stop_loss_price': 148.0}, '9660.HK': {'shares': 24500, 'avg_price': 9.050408163265306, 'stop_loss_price': 8.5}, '1810.HK': {'shares': 3300, 'avg_price': 43.1, 'stop_loss_price': 41.5}, '1211.HK': {'shares': 1400, 'avg_price': 98.4, 'stop_loss_price': 95.0}}"
2025-12-12T13:42:20.850763,614.189294051961,967629.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 4400, 'avg_price': 21.35181818181818, 'stop_loss_price': 20.5}, '9988.HK': {'shares': 1100, 'avg_price': 153.1, 'stop_loss_price': 148.0}, '9660.HK': {'shares': 24500, 'avg_price': 9.050408163265306, 'stop_loss_price': 8.5}, '1810.HK': {'shares': 3300, 'avg_price': 43.1, 'stop_loss_price': 41.5}, '1211.HK': {'shares': 1400, 'avg_price': 98.4, 'stop_loss_price': 95.0}}"
2025-12-15T09:58:32.386707,215724.18929405193,948822.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 0, 'avg_price': 21.253333333333334, 'stop_loss_price': 19.8}, '9988.HK': {'shares': 0, 'avg_price': 153.1, 'stop_loss_price': 148.0}, '1810.HK': {'shares': 0, 'avg_price': 43.1, 'stop_loss_price': 41.5}, '1211.HK': {'shares': 0, 'avg_price': 98.4, 'stop_loss_price': 95.0}}"
2025-12-15T09:58:38.307716,75200.18929405193,948910.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 0, 'avg_price': 21.253333333333334, 'stop_loss_price': 19.8}, '9988.HK': {'shares': 0, 'avg_price': 153.1, 'stop_loss_price': 148.0}, '1810.HK': {'shares': 0, 'avg_price': 43.1, 'stop_loss_price': 41.5}, '1211.HK': {'shares': 0, 'avg_price': 98.4, 'stop_loss_price': 95.0}, '2269.HK': {'shares': 15100, 'avg_price': 33.3117880794702, 'stop_loss_price': 32.78}}"
2025-12-15T09:58:41.270016,400.18929405193194,948958.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 0, 'avg_price': 21.253333333333334, 'stop_loss_price': 19.8}, '9988.HK': {'shares': 0, 'avg_price': 153.1, 'stop_loss_price': 148.0}, '1810.HK': {'shares': 0, 'avg_price': 43.1, 'stop_loss_price': 41.5}, '1211.HK': {'shares': 0, 'avg_price': 98.4, 'stop_loss_price': 95.0}, '2269.HK': {'shares': 15100, 'avg_price': 33.3117880794702, 'stop_loss_price': 32.78}, '1288.HK': {'shares': 0, 'avg_price': 5.4978612716763005, 'stop_loss_price': 5.23}}"
2025-12-15T10:47:50.075289,165290.18929405193,950256.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 0, 'avg_price': 21.253333333333334, 'stop_loss_price': 19.8}, '1810.HK': {'shares': 0, 'avg_price': 43.1, 'stop_loss_price': 41.5}, '1211.HK': {'shares': 0, 'avg_price': 98.4, 'stop_loss_price': 95.0}, '2269.HK': {'shares': 15100, 'avg_price': 33.3117880794702, 'stop_loss_price': 32.78}, '1288.HK': {'shares': 0, 'avg_price': 5.4978612716763005, 'stop_loss_price': 5.23}}"
2025-12-15T10:47:55.977145,144977.18929405193,950548.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 0, 'avg_price': 21.253333333333334, 'stop_loss_price': 19.8}, '1810.HK': {'shares': 0, 'avg_price': 43.1, 'stop_loss_price': 41.5}, '1211.HK': {'shares': 0, 'avg_price': 98.4, 'stop_loss_price': 95.0}, '2269.HK': {'shares': 15100, 'avg_price': 33.3117880794702, 'stop_loss_price': 32.78}, '1288.HK': {'shares': 0, 'avg_price': 5.4978612716763005, 'stop_loss_price': 5.23}}"
2025-12-15T11:10:40.587453,281127.18929405196,948012.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 0, 'avg_price': 21.253333333333334, 'stop_loss_price': 19.8}, '1810.HK': {'shares': 0, 'avg_price': 43.1, 'stop_loss_price': 41.5}, '2269.HK': {'shares': 15100, 'avg_price': 33.3117880794702, 'stop_loss_price': 32.78}, '1288.HK': {'shares': 0, 'avg_price': 5.4978612716763005, 'stop_loss_price': 5.23}}"
2025-12-15T11:10:44.205359,260307.18929405196,947922.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 0, 'avg_price': 21.253333333333334, 'stop_loss_price': 19.8}, '1810.HK': {'shares': 0, 'avg_price': 43.1, 'stop_loss_price': 41.5}, '2269.HK': {'shares': 15100, 'avg_price': 33.3117880794702, 'stop_loss_price': 32.78}, '1288.HK': {'shares': 0, 'avg_price': 5.4978612716763005, 'stop_loss_price': 5.23}}"
2025-12-15T11:10:46.814599,137507.18929405196,947902.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 0, 'avg_price': 21.253333333333334, 'stop_loss_price': 19.8}, '1810.HK': {'shares': 0, 'avg_price': 43.1, 'stop_loss_price': 41.5}, '2269.HK': {'shares': 15100, 'avg_price': 33.3117880794702, 'stop_loss_price': 32.78}, '1288.HK': {'shares': 0, 'avg_price': 5.4978612716763005, 'stop_loss_price': 5.23}, '1398.HK': {'shares': 0, 'avg_price': 6.14, 'stop_loss_price': 5.8}}"
2025-12-15T11:53:13.733881,276107.18929405196,947251.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 0, 'avg_price': 21.253333333333334, 'stop_loss_price': 19.8}, '2269.HK': {'shares': 15100, 'avg_price': 33.3117880794702, 'stop_loss_price': 32.78}, '1288.HK': {'shares': 0, 'avg_price': 5.4978612716763005, 'stop_loss_price': 5.23}, '1398.HK': {'shares': 0, 'avg_price': 6.14, 'stop_loss_price': 5.8}}"
2025-12-15T11:53:18.455016,181823.18929405196,947559.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 0, 'avg_price': 21.253333333333334, 'stop_loss_price': 19.8}, '2269.HK': {'shares': 15100, 'avg_price': 33.3117880794702, 'stop_loss_price': 32.78}, '1288.HK': {'shares': 0, 'avg_price': 5.4978612716763005, 'stop_loss_price': 5.23}, '1398.HK': {'shares': 0, 'avg_price': 6.14, 'stop_loss_price': 5.8}, '9660.HK': {'shares': 0, 'avg_price': 8.73, 'stop_loss_price': 8.0}}"
2025-12-15T11:53:22.982588,54113.18929405196,947451.189294052,"{'0388.HK': {'shares': 500, 'avg_price': 410.8, 'stop_loss_price': 230.0}, '0883.HK': {'shares': 0, 'avg_price': 21.253333333333334, 'stop_loss_price': 19.8}, '2269.HK': {'shares': 15100, 'avg_price': 33.3117880794702, 'stop_loss_price': 32.78}, '1288.HK': {'shares': 0, 'avg_price': 5.4978612716763005, 'stop_loss_price': 5.23}, '1398.HK': {'shares': 0, 'avg_price': 6.14, 'stop_loss_price': 5.8}, '9660.HK': {'shares': 0, 'avg_price': 8.73, 'stop_loss_price': 8.0}, '0005.HK': {'shares': 0, 'avg_price': 116.1, 'stop_loss_price': 112.0}}"
